"store_id","title","description","price","stock_quantity","status","rating","ai_match_score"
"fbde02bf-8a05-4390-ba65-ff5507872631","Logitech G29 Racing Wheel","[Logitech] Force feedback racing wheel delivering realistic driving experience.","28999","85","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Logitech MX Keys S","[Logitech] Premium wireless keyboard designed for productivity workflows.","11995","47","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Logitech MX Master 3S","[Logitech] Professional wireless productivity mouse with precision tracking.","9995","10","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","MAC Matte Lipstick Ruby Woo","[MAC] Iconic red matte lipstick with rich pigmentation.","2300","95","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","MacBook Air M4","[Apple] Ultra-light laptop powered by Apple's M4 chip for productivity and creativity.","114900","18","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","MacBook Pro 14 M4","[Apple] Professional laptop designed for developers, creators, and power users.","199900","60","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Maggi 2-Minute Noodles Pack","[Maggi] Popular instant noodles ready in minutes with signature masala taste.","168","69","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Mamaearth Onion Hair Oil","[Mamaearth] Hair oil enriched with onion extracts for hair growth.","399","28","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Mamaearth Ubtan Face Mask","[Mamaearth] Face mask that helps remove tan and brighten skin.","499","54","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Mamaearth Ubtan Face Wash","[Mamaearth] Turmeric and saffron-based face wash for tan removal and glowing skin.","299","81","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Mamaearth Vitamin C Serum","[Mamaearth] Vitamin C enriched serum for glowing and radiant skin.","649","63","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Manyavar Mohey Designer Lehenga","[Mohey] Designer lehenga set featuring intricate embroidery and festive elegance.","8999","34","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Maybelline Colossal Kajal","[Maybelline] Waterproof kajal with intense black finish.","179","21","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Maybelline Fit Me Compact","[Maybelline] Lightweight compact powder for shine control.","249","24","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Maybelline Fit Me Foundation","[Maybelline] Natural finish foundation suitable for normal to oily skin.","629","33","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Maybelline Sky High Mascara","[Maybelline] Lengthening mascara for fuller-looking lashes.","799","26","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Maybelline Superstay Lipstick","[Maybelline] Transfer-proof lipstick lasting up to 16 hours.","699","45","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Meta Quest 3","[Meta] Advanced mixed-reality headset for immersive gaming experiences.","59999","16","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","MI 2026 Official Jersey","Official Jersey of Mumbai Indians 2026 Edition","3999","150","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Michael Kors Jet Set Tote Bag","[Michael Kors] Spacious designer tote bag perfect for daily essentials.","14999","34","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Milton Lunch Box Set","[Milton] Leak-proof lunch box set ideal for office and school use.","699","64","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Milton Thermosteel Water Bottle","[Milton] Insulated stainless steel bottle that keeps beverages hot or cold.","799","15","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Minimalist Vitamin C Serum","[Minimalist] 10% Vitamin C serum for brighter and healthier skin.","699","42","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","MSI MAG 27QRF Gaming Monitor","[MSI] 27-inch high-refresh-rate gaming monitor with vibrant colors and low latency.","32999","89","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Navneet A4 Notebook","[Navneet] Premium notebook with smooth pages for writing and note-taking.","120","55","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nescafe Classic Coffee 200g","[Nescafe] Premium coffee blend delivering a strong and smooth flavor.","449","82","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Neutrogena Deep Clean Face Wash","[Neutrogena] Deep cleansing face wash that removes dirt and excess oil.","325","32","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nike Air Force 1 White","[Nike] Classic white sneakers with premium leather construction and timeless streetwear style.","8495","25","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nike Air Max Excee Women","[Nike] Stylish women's sneakers with lightweight cushioning and comfort.","8995","20","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nike Dri-FIT Training T-Shirt","[Nike] Sweat-wicking athletic t-shirt designed for workouts and sports.","1495","12","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nike Dunk Low Panda","[Nike] Iconic black and white sneaker popular for casual and streetwear outfits.","9695","99","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nintendo Switch OLED","[Nintendo] Portable gaming console with vibrant OLED display and versatile gameplay modes.","32999","39","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nivea Aloe Hydration Body Lotion","[Nivea] Hydrating body lotion with aloe vera extracts.","299","18","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nivea Men Face Wash","[Nivea] Face wash designed for men's skin care needs.","225","25","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nivea Soft Moisturizing Cream","[Nivea] Light moisturizing cream enriched with jojoba oil.","299","92","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nivia Basketball Size 7","[Nivia] Official-size basketball with superior grip and bounce control.","999","35","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nivia Storm Football","[Nivia] Durable football designed for training sessions and recreational matches.","899","37","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nivia Weight Training Gloves","[Nivia] Comfortable workout gloves offering improved grip and hand protection.","499","99","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nothing Phone 3","[Nothing] Innovative smartphone featuring a transparent design and advanced Glyph interface.","49999","54","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Nykaa Nail Enamel","[Nykaa] Quick-dry nail polish available in trendy shades.","199","85","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Omron HEM 7120 Blood Pressure Monitor","[Omron] Clinically validated BP monitor designed for home healthcare monitoring.","2399","59","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Omron NE-C106 Nebulizer","[Omron] Efficient nebulizer designed for respiratory therapy at home.","2499","57","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","OnePlus 13","[OnePlus] Fast and smooth smartphone with flagship performance and Hasselblad camera tuning.","69999","54","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","OPI Nail Lacquer","[OPI] Salon-quality nail lacquer with long-lasting finish.","899","71","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Oral-B Pro Health Toothbrush","[Oral-B] Soft-bristle toothbrush for effective cleaning.","149","80","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Paco Rabanne 1 Million","[Paco Rabanne] Luxurious fragrance featuring leather, amber, and spicy notes.","8999","98","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Parachute Advanced Coconut Hair Oil","[Parachute] Pure coconut hair oil for nourishment and shine.","210","10","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Parker Vector Ball Pen","[Parker] Elegant ballpoint pen offering smooth writing performance.","399","36","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Parle-G Biscuits Family Pack","[Parle] Classic glucose biscuits loved by generations.","60","43","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Pee Safe Menstrual Cup","[Pee Safe] Reusable and eco-friendly menstrual hygiene solution.","399","40","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Philips Air Fryer HD9252","[Philips] Healthy cooking appliance using rapid air technology with less oil.","9999","37","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Philips Air Fryer HD9252","[Philips] Healthy cooking appliance with rapid air technology.","9999","71","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Pigeon Non-Stick Cookware Set","[Pigeon] Complete non-stick cookware set suitable for daily cooking needs.","1999","98","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","PlayStation Portal","[Sony] Portable remote player for PlayStation gaming anywhere at home.","19990","63","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Plum Green Tea Face Mask","[Plum] Detoxifying face mask for oily and acne-prone skin.","525","68","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Plum Green Tea Night Gel","[Plum] Hydrating overnight gel with green tea extracts.","575","65","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Post-it Sticky Notes","[Post-it] Colorful self-adhesive notes for reminders and organization.","249","60","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","PowerMax Air Bike","[PowerMax] Exercise bike delivering effective cardio workouts at home.","6599","17","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Prestige Deluxe Alpha Pressure Cooker 5L","[Prestige] Durable stainless steel pressure cooker designed for fast and efficient cooking.","2499","47","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Prestige Induction Cooktop","[Prestige] Energy-efficient induction stove with multiple cooking presets.","2499","38","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Pull-Up Bar","[Domyos] Door-mounted pull-up bar for upper-body strength training.","2599","73","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Pulse Oximeter Fingertip","[Dr Trust] Measures blood oxygen saturation and pulse rate accurately.","899","46","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Puma RS-X","[Puma] Bold lifestyle sneaker featuring chunky design and cushioned comfort.","8999","49","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Puma Running Shorts","[Puma] Lightweight running shorts offering unrestricted movement.","1299","50","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Quaker Oats 1kg","[Quaker] Nutritious whole-grain oats ideal for healthy breakfasts.","220","72","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Ray-Ban Aviator Sunglasses","[Ray-Ban] Iconic aviator sunglasses with UV protection and timeless appeal.","8990","15","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Ray-Ban Erika Sunglasses","[Ray-Ban] Fashionable sunglasses with UV protection and lightweight frame.","7990","31","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Razer BlackWidow V4","[Razer] RGB mechanical keyboard designed for competitive gaming.","15999","31","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Razer DeathAdder V3 Pro","[Razer] Professional wireless gaming mouse with exceptional precision.","12999","44","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Razer Kiyo Pro Webcam","[Razer] Professional webcam with adaptive light sensor technology.","14999","82","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Rcb 2026 Official Jersey","Official jersey of RCB Team 2026 edition","3999","997","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Real Mixed Fruit Juice 1L","[Real] Refreshing fruit juice blend packed with fruity goodness.","140","97","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Red Label Natural Care Tea 1kg","[Brooke Bond] Tea infused with natural ingredients for great taste and wellness.","599","97","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Resistance Band Set","[Domyos] Five-band resistance training kit for strength and mobility exercises.","1999","14","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Reynolds Trimax Pen Pack","[Reynolds] Smooth gel pens designed for comfortable everyday writing.","150","59","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Rich Dad Poor Dad","[Robert Kiyosaki] Personal finance classic teaching wealth-building and financial literacy principles.","399","96","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Samsung Galaxy Buds 3 Pro","[Samsung] Wireless earbuds delivering immersive audio and AI features.","17999","76","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Samsung Galaxy S25","[Samsung] High-performance smartphone with premium display and powerful battery backup.","84999","25","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Samsung Galaxy S25 Ultra","[Samsung] Flagship Android smartphone with AI-powered features and professional-grade camera system.","124999","89","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Samsung Galaxy Tab S10+","[Samsung] Premium Android tablet with AMOLED display and S Pen support.","84999","10","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Samsung Galaxy Watch 7","[Samsung] Premium smartwatch with health insights and AI assistance.","32999","52","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Samsung Microwave Oven 28L","[Samsung] Convection microwave oven for baking, grilling, and reheating.","11999","30","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Samsung Neo QLED 55-inch TV","[Samsung] Advanced QLED television offering exceptional brightness and contrast.","119999","50","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Samsung T7 SSD 1TB","[Samsung] Portable high-speed SSD for secure storage and backups.","8999","15","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","SanDisk Extreme Pro 1TB SSD","[SanDisk] Rugged portable SSD with exceptional read and write speeds.","10999","80","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Secretlab TITAN Evo Gaming Chair","[Secretlab] Premium ergonomic gaming chair built for long gaming sessions.","54999","21","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","SG Kashmir Willow Cricket Bat","[SG] Cricket bat crafted for powerful strokes and balanced performance.","2499","14","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Skechers Go Walk 7","[Skechers] Lightweight walking shoes designed for all-day comfort and support.","5499","38","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Skinn by Titan Raw","[Titan] Premium Indian fragrance featuring citrus and woody accords.","1995","80","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Sleepyhead Premium Pillow Set","[Sleepyhead] Soft and supportive pillows for enhanced sleeping comfort.","1499","28","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Sony Alpha ZV-E10","[Sony] Content creator camera optimized for vlogging and streaming.","74999","91","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Sony Bravia XR 55-inch TV","[Sony] Premium smart TV powered by cognitive intelligence technology.","139999","37","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Sony DualSense Wireless Controller","[Sony] Advanced PS5 controller featuring adaptive triggers and haptic feedback.","6490","74","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Sony PlayStation 5 Slim","[Sony] Next-generation gaming console delivering stunning graphics and ultra-fast loading speeds.","54990","42","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Sony PlayStation Portal","[Sony] Remote gaming device designed for PlayStation streaming.","19990","79","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Sony WH-1000XM5","[Sony] Industry-leading wireless noise-cancelling headphones.","29990","23","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Sports Water Bottle 1L","[Nike] Leak-proof hydration bottle designed for training and outdoor activities.","699","16","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Steam Deck OLED","[Valve] Portable PC gaming handheld with OLED display and powerful hardware.","64999","43","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","SteelSeries Apex Pro TKL","[SteelSeries] Mechanical gaming keyboard featuring adjustable actuation switches.","18999","45","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","SteelSeries Arctis Nova 7","[SteelSeries] Wireless gaming headset with premium audio performance.","17999","54","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Taj Mahal Tea 500g","[Taj Mahal] Premium tea leaves offering rich flavor and aroma.","349","51","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Tata Salt 1kg","[Tata] Vacuum-evaporated iodized salt ensuring purity and health.","30","64","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Tata Sampann Toor Dal 1kg","[Tata Sampann] Unpolished toor dal retaining natural nutrients and taste.","189","60","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","The Alchemist","[Paulo Coelho] Inspirational novel about following dreams and discovering life's purpose.","349","85","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","The Body Shop Tea Tree Face Mask","[The Body Shop] Purifying clay mask for blemish-prone skin.","995","61","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","The Derma Co Niacinamide Serum","[The Derma Co] Reduces acne marks and controls excess oil production.","599","44","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","The Power of Your Subconscious Mind","[Joseph Murphy] Guide to unlocking the hidden potential of the subconscious mind.","299","43","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","The Psychology of Money","[Morgan Housel] Insights into how people think about money, investing, and financial decisions.","450","36","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Think and Grow Rich","[Napoleon Hill] Timeless success guide focusing on mindset, goals, and achievement.","299","49","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Titan Neo Analog Watch","[Titan] Classic analog watch suitable for formal and casual occasions.","5495","52","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Tommy Hilfiger Leather Belt","[Tommy Hilfiger] Premium leather belt crafted for both formal and casual outfits.","1799","10","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Tommy Hilfiger Polo T-Shirt","[Tommy Hilfiger] Premium cotton polo shirt featuring iconic branding.","2499","14","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","TP-Link Archer AX73 Router","[TP-Link] Wi-Fi 6 router providing fast and reliable internet connectivity.","7999","82","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Tresemme Keratin Smooth Shampoo","[Tresemme] Keratin-infused shampoo for smooth and manageable hair.","499","38","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Tynor Knee Support","[Tynor] Provides compression and support for knee joint stability.","699","73","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Tynor Lumbo Sacral Belt","[Tynor] Back support belt designed for lower back pain relief.","999","73","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","U.S. Polo Assn. Casual Shirt","[U.S. Polo Assn.] Classic casual shirt crafted from breathable cotton fabric.","1999","97","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Van Heusen Formal Trousers","[Van Heusen] Tailored formal trousers designed for professional wear.","1999","21","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Vaseline Intensive Care Lotion","[Vaseline] Moisturizing lotion for dry skin protection.","349","42","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Veet Hair Removal Cream","[Veet] Quick and effective hair removal cream.","225","67","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Versace Eros","[Versace] Bold masculine fragrance with mint, vanilla, and tonka bean notes.","7999","64","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Vicks Steam Inhaler","[Vicks] Steam inhalation device providing relief from nasal congestion.","499","41","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Victoria's Secret Bombshell","[Victoria's Secret] Fruity floral fragrance with passionfruit and peony notes.","6999","60","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Volini Pain Relief Spray","[Volini] Fast-acting spray providing relief from muscle and joint pain.","299","80","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","W for Woman A-Line Kurta","[W] Elegant A-line kurta featuring modern ethnic styling.","2299","76","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","W for Woman Printed Kurta Set","[W] Comfortable printed kurta set designed for daily and office wear.","2999","58","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Wakefit Memory Foam Mattress","[Wakefit] Orthopedic memory foam mattress designed for comfortable sleep.","11999","58","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Weight Training Power Rack","[Domyos] Professional-grade power rack for advanced strength training exercises.","49999","16","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Woodland Leather Boots","[Woodland] Durable leather boots built for rugged outdoor adventures.","3999","55","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Xbox Series X","[Microsoft] Powerful gaming console featuring 4K gaming and high frame rates.","55990","24","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Xbox Wireless Controller","[Microsoft] Comfortable gaming controller compatible with Xbox and PC.","5490","95","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Xiaomi 15","[Xiaomi] Premium flagship device with Leica cameras and top-tier Snapdragon performance.","64999","10","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Xiaomi Smart Air Purifier 4","[Xiaomi] Air purifier featuring HEPA filtration and smart controls.","12999","18","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Yoga Mat 8mm","[Boldfit] Non-slip yoga mat providing comfort and stability during workouts.","799","43","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Yonex GR 303 Badminton Racket","[Yonex] Lightweight badminton racket ideal for beginners and intermediate players.","1199","19","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Yonex Mavis 350 Shuttlecock","[Yonex] Premium nylon shuttlecock offering consistent flight performance.","1299","83","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","YSL Black Opium","[Yves Saint Laurent] Seductive fragrance blending coffee, vanilla, and floral notes.","10999","81","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","YSL Y Eau de Parfum","[Yves Saint Laurent] Modern fragrance blending freshness, spice, and woody notes.","9999","95","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Zara Floral Midi Dress","[Zara] Elegant floral midi dress suitable for casual outings and special occasions.","3990","98","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Zara Overshirt","[Zara] Versatile overshirt combining smart and casual styling.","2990","98","ACTIVE","0","0"
"fbde02bf-8a05-4390-ba65-ff5507872631","Zara Satin Evening Dress","[Zara] Premium satin dress suitable for parties and special occasions.","4590","98","ACTIVE","0","0"
